polygon_index,tif_path_name
4049,../data/full_img_msk/img/img_zone2_0_0.tif
4050,../data/full_img_msk/img/img_zone2_0_0.tif
4051,../data/full_img_msk/img/img_zone2_0_0.tif
4052,../data/full_img_msk/img/img_zone2_0_0.tif
4053,../data/full_img_msk/img/img_zone2_0_0.tif
4054,../data/full_img_msk/img/img_zone2_0_0.tif
4055,../data/full_img_msk/img/img_zone2_0_0.tif
4056,../data/full_img_msk/img/img_zone2_0_0.tif
4057,../data/full_img_msk/img/img_zone2_0_0.tif
4058,../data/full_img_msk/img/img_zone2_0_0.tif
4059,../data/full_img_msk/img/img_zone2_0_0.tif
4060,../data/full_img_msk/img/img_zone2_0_0.tif
4061,../data/full_img_msk/img/img_zone2_0_0.tif
4062,../data/full_img_msk/img/img_zone2_0_0.tif
4063,../data/full_img_msk/img/img_zone2_0_0.tif
4064,../data/full_img_msk/img/img_zone2_0_0.tif
4065,../data/full_img_msk/img/img_zone2_0_0.tif
4066,../data/full_img_msk/img/img_zone2_0_0.tif
4067,../data/full_img_msk/img/img_zone2_0_0.tif
4068,../data/full_img_msk/img/img_zone2_0_0.tif
4069,../data/full_img_msk/img/img_zone2_0_0.tif
4070,../data/full_img_msk/img/img_zone2_0_0.tif
4071,../data/full_img_msk/img/img_zone2_0_0.tif
4072,../data/full_img_msk/img/img_zone2_0_0.tif
4073,../data/full_img_msk/img/img_zone2_0_0.tif
4074,../data/full_img_msk/img/img_zone2_0_0.tif
4075,../data/full_img_msk/img/img_zone2_0_0.tif
4076,../data/full_img_msk/img/img_zone2_0_0.tif
4077,../data/full_img_msk/img/img_zone2_0_0.tif
4078,../data/full_img_msk/img/img_zone2_0_0.tif
4079,../data/full_img_msk/img/img_zone2_0_0.tif
4080,../data/full_img_msk/img/img_zone2_0_0.tif
4081,../data/full_img_msk/img/img_zone2_0_0.tif
4082,../data/full_img_msk/img/img_zone2_0_0.tif
4083,../data/full_img_msk/img/img_zone2_0_0.tif
4084,../data/full_img_msk/img/img_zone2_0_0.tif
11753,../data/full_img_msk/img/img_zone20_0_0.tif
11754,../data/full_img_msk/img/img_zone20_0_0.tif
11755,../data/full_img_msk/img/img_zone20_0_0.tif
11756,../data/full_img_msk/img/img_zone20_0_0.tif
11757,../data/full_img_msk/img/img_zone20_0_0.tif
11758,../data/full_img_msk/img/img_zone20_0_0.tif
11759,../data/full_img_msk/img/img_zone20_0_0.tif
11760,../data/full_img_msk/img/img_zone20_0_0.tif
11761,../data/full_img_msk/img/img_zone20_0_0.tif
11762,../data/full_img_msk/img/img_zone20_0_0.tif
11763,../data/full_img_msk/img/img_zone20_0_0.tif
11764,../data/full_img_msk/img/img_zone20_0_0.tif
11765,../data/full_img_msk/img/img_zone20_0_0.tif
11766,../data/full_img_msk/img/img_zone20_0_0.tif
11768,../data/full_img_msk/img/img_zone20_0_0.tif
11769,../data/full_img_msk/img/img_zone20_0_0.tif
11770,../data/full_img_msk/img/img_zone20_0_0.tif
11771,../data/full_img_msk/img/img_zone20_0_0.tif
11772,../data/full_img_msk/img/img_zone20_0_0.tif
11773,../data/full_img_msk/img/img_zone20_0_0.tif
4201,../data/full_img_msk/img/img_zone21_0_0.tif
4202,../data/full_img_msk/img/img_zone21_0_0.tif
4203,../data/full_img_msk/img/img_zone21_0_0.tif
4204,../data/full_img_msk/img/img_zone21_0_0.tif
4205,../data/full_img_msk/img/img_zone21_0_0.tif
4206,../data/full_img_msk/img/img_zone21_0_0.tif
4207,../data/full_img_msk/img/img_zone21_0_0.tif
4208,../data/full_img_msk/img/img_zone21_0_0.tif
4209,../data/full_img_msk/img/img_zone21_0_0.tif
4210,../data/full_img_msk/img/img_zone21_0_0.tif
4211,../data/full_img_msk/img/img_zone21_0_0.tif
4212,../data/full_img_msk/img/img_zone21_0_0.tif
4213,../data/full_img_msk/img/img_zone21_0_0.tif
4214,../data/full_img_msk/img/img_zone21_0_0.tif
4215,../data/full_img_msk/img/img_zone21_0_0.tif
4216,../data/full_img_msk/img/img_zone21_0_0.tif
4217,../data/full_img_msk/img/img_zone21_0_0.tif
4218,../data/full_img_msk/img/img_zone21_0_0.tif
4219,../data/full_img_msk/img/img_zone21_0_0.tif
4220,../data/full_img_msk/img/img_zone21_0_0.tif
4221,../data/full_img_msk/img/img_zone21_0_0.tif
4222,../data/full_img_msk/img/img_zone21_0_0.tif
4223,../data/full_img_msk/img/img_zone21_0_0.tif
4224,../data/full_img_msk/img/img_zone21_0_0.tif
4225,../data/full_img_msk/img/img_zone21_0_0.tif
4226,../data/full_img_msk/img/img_zone21_0_0.tif
4227,../data/full_img_msk/img/img_zone21_0_0.tif
4228,../data/full_img_msk/img/img_zone21_0_0.tif
4229,../data/full_img_msk/img/img_zone21_0_0.tif
4230,../data/full_img_msk/img/img_zone21_0_0.tif
4231,../data/full_img_msk/img/img_zone21_0_0.tif
4232,../data/full_img_msk/img/img_zone21_0_0.tif
4233,../data/full_img_msk/img/img_zone21_0_0.tif
5151,../data/full_img_msk/img/img_zone22_0_0.tif
5153,../data/full_img_msk/img/img_zone22_0_0.tif
5154,../data/full_img_msk/img/img_zone22_0_0.tif
5157,../data/full_img_msk/img/img_zone22_0_0.tif
5165,../data/full_img_msk/img/img_zone22_0_0.tif
5166,../data/full_img_msk/img/img_zone22_0_0.tif
5167,../data/full_img_msk/img/img_zone22_0_0.tif
5168,../data/full_img_msk/img/img_zone22_0_0.tif
5172,../data/full_img_msk/img/img_zone22_0_0.tif
5173,../data/full_img_msk/img/img_zone22_0_0.tif
5174,../data/full_img_msk/img/img_zone22_0_0.tif
5175,../data/full_img_msk/img/img_zone22_0_0.tif
5176,../data/full_img_msk/img/img_zone22_0_0.tif
5179,../data/full_img_msk/img/img_zone22_0_0.tif
5180,../data/full_img_msk/img/img_zone22_0_0.tif
5181,../data/full_img_msk/img/img_zone22_0_0.tif
5169,../data/full_img_msk/img/img_zone22_0_1.tif
5170,../data/full_img_msk/img/img_zone22_0_1.tif
5171,../data/full_img_msk/img/img_zone22_0_1.tif
5158,../data/full_img_msk/img/img_zone22_1_0.tif
5160,../data/full_img_msk/img/img_zone22_1_1.tif
5161,../data/full_img_msk/img/img_zone22_1_1.tif
6071,../data/full_img_msk/img/img_zone23_0_0.tif
6072,../data/full_img_msk/img/img_zone23_0_0.tif
6073,../data/full_img_msk/img/img_zone23_0_0.tif
6076,../data/full_img_msk/img/img_zone23_0_0.tif
6077,../data/full_img_msk/img/img_zone23_0_0.tif
6079,../data/full_img_msk/img/img_zone23_0_0.tif
6081,../data/full_img_msk/img/img_zone23_0_0.tif
6082,../data/full_img_msk/img/img_zone23_0_0.tif
6096,../data/full_img_msk/img/img_zone23_0_0.tif
6097,../data/full_img_msk/img/img_zone23_0_0.tif
6098,../data/full_img_msk/img/img_zone23_0_0.tif
6099,../data/full_img_msk/img/img_zone23_0_0.tif
6100,../data/full_img_msk/img/img_zone23_0_0.tif
6102,../data/full_img_msk/img/img_zone23_0_0.tif
6103,../data/full_img_msk/img/img_zone23_0_0.tif
6104,../data/full_img_msk/img/img_zone23_0_0.tif
6105,../data/full_img_msk/img/img_zone23_0_0.tif
6106,../data/full_img_msk/img/img_zone23_0_0.tif
6107,../data/full_img_msk/img/img_zone23_0_0.tif
6108,../data/full_img_msk/img/img_zone23_0_0.tif
6109,../data/full_img_msk/img/img_zone23_0_0.tif
6074,../data/full_img_msk/img/img_zone23_0_1.tif
6075,../data/full_img_msk/img/img_zone23_0_1.tif
6078,../data/full_img_msk/img/img_zone23_0_1.tif
6083,../data/full_img_msk/img/img_zone23_0_1.tif
6084,../data/full_img_msk/img/img_zone23_0_1.tif
6085,../data/full_img_msk/img/img_zone23_0_1.tif
6086,../data/full_img_msk/img/img_zone23_0_1.tif
6087,../data/full_img_msk/img/img_zone23_0_1.tif
6088,../data/full_img_msk/img/img_zone23_0_1.tif
6089,../data/full_img_msk/img/img_zone23_0_1.tif
6090,../data/full_img_msk/img/img_zone23_0_1.tif
6091,../data/full_img_msk/img/img_zone23_0_1.tif
6092,../data/full_img_msk/img/img_zone23_0_1.tif
6093,../data/full_img_msk/img/img_zone23_0_1.tif
6094,../data/full_img_msk/img/img_zone23_0_1.tif
9227,../data/full_img_msk/img/img_zone24_0_0.tif
9228,../data/full_img_msk/img/img_zone24_0_0.tif
9229,../data/full_img_msk/img/img_zone24_0_0.tif
9230,../data/full_img_msk/img/img_zone24_0_0.tif
9231,../data/full_img_msk/img/img_zone24_0_0.tif
9232,../data/full_img_msk/img/img_zone24_0_0.tif
9233,../data/full_img_msk/img/img_zone24_0_0.tif
9234,../data/full_img_msk/img/img_zone24_0_0.tif
9235,../data/full_img_msk/img/img_zone24_0_0.tif
9236,../data/full_img_msk/img/img_zone24_0_0.tif
9237,../data/full_img_msk/img/img_zone24_0_0.tif
9238,../data/full_img_msk/img/img_zone24_0_0.tif
1993,../data/full_img_msk/img/img_zone25_0_3.tif
1994,../data/full_img_msk/img/img_zone25_0_3.tif
2000,../data/full_img_msk/img/img_zone25_0_3.tif
2010,../data/full_img_msk/img/img_zone25_0_3.tif
2033,../data/full_img_msk/img/img_zone25_0_3.tif
2034,../data/full_img_msk/img/img_zone25_0_3.tif
2037,../data/full_img_msk/img/img_zone25_0_3.tif
2046,../data/full_img_msk/img/img_zone25_0_3.tif
2048,../data/full_img_msk/img/img_zone25_0_3.tif
2049,../data/full_img_msk/img/img_zone25_0_3.tif
2050,../data/full_img_msk/img/img_zone25_0_3.tif
2051,../data/full_img_msk/img/img_zone25_0_3.tif
2052,../data/full_img_msk/img/img_zone25_0_3.tif
2053,../data/full_img_msk/img/img_zone25_0_3.tif
2054,../data/full_img_msk/img/img_zone25_0_3.tif
2055,../data/full_img_msk/img/img_zone25_0_3.tif
2056,../data/full_img_msk/img/img_zone25_0_3.tif
2058,../data/full_img_msk/img/img_zone25_0_3.tif
2060,../data/full_img_msk/img/img_zone25_0_3.tif
2061,../data/full_img_msk/img/img_zone25_0_3.tif
2065,../data/full_img_msk/img/img_zone25_0_3.tif
2066,../data/full_img_msk/img/img_zone25_0_3.tif
2067,../data/full_img_msk/img/img_zone25_0_3.tif
2071,../data/full_img_msk/img/img_zone25_0_3.tif
2072,../data/full_img_msk/img/img_zone25_0_3.tif
2073,../data/full_img_msk/img/img_zone25_0_3.tif
2078,../data/full_img_msk/img/img_zone25_0_3.tif
2079,../data/full_img_msk/img/img_zone25_0_3.tif
2081,../data/full_img_msk/img/img_zone25_0_3.tif
2082,../data/full_img_msk/img/img_zone25_0_3.tif
2083,../data/full_img_msk/img/img_zone25_0_3.tif
2089,../data/full_img_msk/img/img_zone25_0_3.tif
2092,../data/full_img_msk/img/img_zone25_0_3.tif
2108,../data/full_img_msk/img/img_zone25_0_3.tif
2109,../data/full_img_msk/img/img_zone25_0_3.tif
2110,../data/full_img_msk/img/img_zone25_0_3.tif
2112,../data/full_img_msk/img/img_zone25_0_3.tif
2113,../data/full_img_msk/img/img_zone25_0_3.tif
2115,../data/full_img_msk/img/img_zone25_0_3.tif
2116,../data/full_img_msk/img/img_zone25_0_3.tif
2117,../data/full_img_msk/img/img_zone25_0_3.tif
2118,../data/full_img_msk/img/img_zone25_0_3.tif
2119,../data/full_img_msk/img/img_zone25_0_3.tif
2121,../data/full_img_msk/img/img_zone25_0_3.tif
2122,../data/full_img_msk/img/img_zone25_0_3.tif
2126,../data/full_img_msk/img/img_zone25_0_3.tif
2129,../data/full_img_msk/img/img_zone25_0_3.tif
2131,../data/full_img_msk/img/img_zone25_0_3.tif
2132,../data/full_img_msk/img/img_zone25_0_3.tif
2133,../data/full_img_msk/img/img_zone25_0_3.tif
2134,../data/full_img_msk/img/img_zone25_0_3.tif
2135,../data/full_img_msk/img/img_zone25_0_3.tif
2137,../data/full_img_msk/img/img_zone25_0_3.tif
2138,../data/full_img_msk/img/img_zone25_0_3.tif
2139,../data/full_img_msk/img/img_zone25_0_3.tif
2141,../data/full_img_msk/img/img_zone25_0_3.tif
2142,../data/full_img_msk/img/img_zone25_0_3.tif
2143,../data/full_img_msk/img/img_zone25_0_3.tif
2144,../data/full_img_msk/img/img_zone25_0_3.tif
1995,../data/full_img_msk/img/img_zone25_1_2.tif
1996,../data/full_img_msk/img/img_zone25_1_2.tif
1997,../data/full_img_msk/img/img_zone25_1_2.tif
1998,../data/full_img_msk/img/img_zone25_1_2.tif
2003,../data/full_img_msk/img/img_zone25_1_2.tif
2004,../data/full_img_msk/img/img_zone25_1_2.tif
2005,../data/full_img_msk/img/img_zone25_1_2.tif
2006,../data/full_img_msk/img/img_zone25_1_2.tif
2007,../data/full_img_msk/img/img_zone25_1_2.tif
2008,../data/full_img_msk/img/img_zone25_1_2.tif
2009,../data/full_img_msk/img/img_zone25_1_2.tif
2011,../data/full_img_msk/img/img_zone25_1_2.tif
2012,../data/full_img_msk/img/img_zone25_1_2.tif
2013,../data/full_img_msk/img/img_zone25_1_2.tif
2014,../data/full_img_msk/img/img_zone25_1_2.tif
2015,../data/full_img_msk/img/img_zone25_1_2.tif
2016,../data/full_img_msk/img/img_zone25_1_2.tif
2017,../data/full_img_msk/img/img_zone25_1_2.tif
2018,../data/full_img_msk/img/img_zone25_1_2.tif
2022,../data/full_img_msk/img/img_zone25_1_2.tif
2023,../data/full_img_msk/img/img_zone25_1_2.tif
2024,../data/full_img_msk/img/img_zone25_1_2.tif
2025,../data/full_img_msk/img/img_zone25_1_2.tif
2031,../data/full_img_msk/img/img_zone25_1_2.tif
2032,../data/full_img_msk/img/img_zone25_1_2.tif
2036,../data/full_img_msk/img/img_zone25_1_2.tif
2039,../data/full_img_msk/img/img_zone25_1_2.tif
2040,../data/full_img_msk/img/img_zone25_1_2.tif
2062,../data/full_img_msk/img/img_zone25_1_2.tif
2063,../data/full_img_msk/img/img_zone25_1_2.tif
2064,../data/full_img_msk/img/img_zone25_1_2.tif
2069,../data/full_img_msk/img/img_zone25_1_2.tif
2075,../data/full_img_msk/img/img_zone25_1_2.tif
2076,../data/full_img_msk/img/img_zone25_1_2.tif
2077,../data/full_img_msk/img/img_zone25_1_2.tif
2093,../data/full_img_msk/img/img_zone25_1_2.tif
2094,../data/full_img_msk/img/img_zone25_1_2.tif
2095,../data/full_img_msk/img/img_zone25_1_2.tif
2096,../data/full_img_msk/img/img_zone25_1_2.tif
2097,../data/full_img_msk/img/img_zone25_1_2.tif
2098,../data/full_img_msk/img/img_zone25_1_2.tif
2099,../data/full_img_msk/img/img_zone25_1_2.tif
2100,../data/full_img_msk/img/img_zone25_1_2.tif
2101,../data/full_img_msk/img/img_zone25_1_2.tif
2102,../data/full_img_msk/img/img_zone25_1_2.tif
2103,../data/full_img_msk/img/img_zone25_1_2.tif
2104,../data/full_img_msk/img/img_zone25_1_2.tif
2105,../data/full_img_msk/img/img_zone25_1_2.tif
2106,../data/full_img_msk/img/img_zone25_1_2.tif
2107,../data/full_img_msk/img/img_zone25_1_2.tif
2002,../data/full_img_msk/img/img_zone25_1_3.tif
2027,../data/full_img_msk/img/img_zone25_1_3.tif
2028,../data/full_img_msk/img/img_zone25_1_3.tif
2029,../data/full_img_msk/img/img_zone25_1_3.tif
2042,../data/full_img_msk/img/img_zone25_1_3.tif
2043,../data/full_img_msk/img/img_zone25_1_3.tif
2044,../data/full_img_msk/img/img_zone25_1_3.tif
2070,../data/full_img_msk/img/img_zone25_1_3.tif
2084,../data/full_img_msk/img/img_zone25_1_3.tif
2085,../data/full_img_msk/img/img_zone25_1_3.tif
2086,../data/full_img_msk/img/img_zone25_1_3.tif
2087,../data/full_img_msk/img/img_zone25_1_3.tif
2088,../data/full_img_msk/img/img_zone25_1_3.tif
2090,../data/full_img_msk/img/img_zone25_1_3.tif
2091,../data/full_img_msk/img/img_zone25_1_3.tif
2123,../data/full_img_msk/img/img_zone25_1_3.tif
2124,../data/full_img_msk/img/img_zone25_1_3.tif
2125,../data/full_img_msk/img/img_zone25_1_3.tif
6137,../data/full_img_msk/img/img_zone25_2_0.tif
6138,../data/full_img_msk/img/img_zone25_2_0.tif
6143,../data/full_img_msk/img/img_zone25_2_0.tif
6111,../data/full_img_msk/img/img_zone25_2_1.tif
6112,../data/full_img_msk/img/img_zone25_2_1.tif
6113,../data/full_img_msk/img/img_zone25_2_1.tif
6115,../data/full_img_msk/img/img_zone25_2_1.tif
6116,../data/full_img_msk/img/img_zone25_2_1.tif
6117,../data/full_img_msk/img/img_zone25_2_1.tif
6118,../data/full_img_msk/img/img_zone25_2_1.tif
6119,../data/full_img_msk/img/img_zone25_2_1.tif
6120,../data/full_img_msk/img/img_zone25_2_1.tif
6121,../data/full_img_msk/img/img_zone25_2_1.tif
6122,../data/full_img_msk/img/img_zone25_2_1.tif
6123,../data/full_img_msk/img/img_zone25_2_1.tif
6124,../data/full_img_msk/img/img_zone25_2_1.tif
6125,../data/full_img_msk/img/img_zone25_2_1.tif
6126,../data/full_img_msk/img/img_zone25_2_1.tif
6127,../data/full_img_msk/img/img_zone25_2_1.tif
6128,../data/full_img_msk/img/img_zone25_2_1.tif
6129,../data/full_img_msk/img/img_zone25_2_1.tif
6130,../data/full_img_msk/img/img_zone25_2_1.tif
6131,../data/full_img_msk/img/img_zone25_2_1.tif
6132,../data/full_img_msk/img/img_zone25_2_1.tif
6135,../data/full_img_msk/img/img_zone25_2_1.tif
6139,../data/full_img_msk/img/img_zone25_2_1.tif
6140,../data/full_img_msk/img/img_zone25_2_1.tif
6141,../data/full_img_msk/img/img_zone25_2_1.tif
6144,../data/full_img_msk/img/img_zone25_2_1.tif
6145,../data/full_img_msk/img/img_zone25_2_1.tif
6146,../data/full_img_msk/img/img_zone25_2_1.tif
6147,../data/full_img_msk/img/img_zone25_2_1.tif
6148,../data/full_img_msk/img/img_zone25_2_1.tif
6149,../data/full_img_msk/img/img_zone25_2_1.tif
6150,../data/full_img_msk/img/img_zone25_2_1.tif
6151,../data/full_img_msk/img/img_zone25_2_1.tif
8096,../data/full_img_msk/img/img_zone27_0_0.tif
8097,../data/full_img_msk/img/img_zone27_0_0.tif
8098,../data/full_img_msk/img/img_zone27_0_0.tif
8101,../data/full_img_msk/img/img_zone27_0_0.tif
8105,../data/full_img_msk/img/img_zone27_0_0.tif
8106,../data/full_img_msk/img/img_zone27_0_0.tif
8108,../data/full_img_msk/img/img_zone27_0_0.tif
8109,../data/full_img_msk/img/img_zone27_0_0.tif
3441,../data/full_img_msk/img/img_zone27_0_1.tif
3442,../data/full_img_msk/img/img_zone27_0_1.tif
3443,../data/full_img_msk/img/img_zone27_0_1.tif
3444,../data/full_img_msk/img/img_zone27_0_1.tif
3445,../data/full_img_msk/img/img_zone27_0_1.tif
3446,../data/full_img_msk/img/img_zone27_0_1.tif
3447,../data/full_img_msk/img/img_zone27_0_1.tif
3448,../data/full_img_msk/img/img_zone27_0_1.tif
3449,../data/full_img_msk/img/img_zone27_0_1.tif
3450,../data/full_img_msk/img/img_zone27_0_1.tif
3451,../data/full_img_msk/img/img_zone27_0_1.tif
3452,../data/full_img_msk/img/img_zone27_0_1.tif
3453,../data/full_img_msk/img/img_zone27_0_1.tif
3454,../data/full_img_msk/img/img_zone27_0_1.tif
3455,../data/full_img_msk/img/img_zone27_0_1.tif
3456,../data/full_img_msk/img/img_zone27_0_1.tif
3459,../data/full_img_msk/img/img_zone27_0_1.tif
3463,../data/full_img_msk/img/img_zone27_0_1.tif
3464,../data/full_img_msk/img/img_zone27_0_1.tif
3465,../data/full_img_msk/img/img_zone27_0_1.tif
3466,../data/full_img_msk/img/img_zone27_0_1.tif
3467,../data/full_img_msk/img/img_zone27_0_1.tif
3468,../data/full_img_msk/img/img_zone27_0_1.tif
3469,../data/full_img_msk/img/img_zone27_0_1.tif
3470,../data/full_img_msk/img/img_zone27_0_1.tif
3471,../data/full_img_msk/img/img_zone27_0_1.tif
3472,../data/full_img_msk/img/img_zone27_0_1.tif
3473,../data/full_img_msk/img/img_zone27_0_1.tif
3474,../data/full_img_msk/img/img_zone27_0_1.tif
3476,../data/full_img_msk/img/img_zone27_0_1.tif
3478,../data/full_img_msk/img/img_zone27_0_1.tif
3479,../data/full_img_msk/img/img_zone27_0_1.tif
3480,../data/full_img_msk/img/img_zone27_0_1.tif
6703,../data/full_img_msk/img/img_zone27_0_2.tif
6704,../data/full_img_msk/img/img_zone27_0_2.tif
6705,../data/full_img_msk/img/img_zone27_0_2.tif
6706,../data/full_img_msk/img/img_zone27_0_2.tif
6707,../data/full_img_msk/img/img_zone27_0_2.tif
6722,../data/full_img_msk/img/img_zone27_0_2.tif
6723,../data/full_img_msk/img/img_zone27_0_2.tif
6746,../data/full_img_msk/img/img_zone27_0_2.tif
6747,../data/full_img_msk/img/img_zone27_0_2.tif
6761,../data/full_img_msk/img/img_zone27_0_2.tif
6762,../data/full_img_msk/img/img_zone27_0_2.tif
6708,../data/full_img_msk/img/img_zone27_0_3.tif
6709,../data/full_img_msk/img/img_zone27_0_3.tif
6710,../data/full_img_msk/img/img_zone27_0_3.tif
6711,../data/full_img_msk/img/img_zone27_0_3.tif
6712,../data/full_img_msk/img/img_zone27_0_3.tif
6713,../data/full_img_msk/img/img_zone27_0_3.tif
6714,../data/full_img_msk/img/img_zone27_0_3.tif
6715,../data/full_img_msk/img/img_zone27_0_3.tif
6716,../data/full_img_msk/img/img_zone27_0_3.tif
6717,../data/full_img_msk/img/img_zone27_0_3.tif
6718,../data/full_img_msk/img/img_zone27_0_3.tif
6719,../data/full_img_msk/img/img_zone27_0_3.tif
6720,../data/full_img_msk/img/img_zone27_0_3.tif
6721,../data/full_img_msk/img/img_zone27_0_3.tif
6724,../data/full_img_msk/img/img_zone27_0_3.tif
6725,../data/full_img_msk/img/img_zone27_0_3.tif
6726,../data/full_img_msk/img/img_zone27_0_3.tif
6727,../data/full_img_msk/img/img_zone27_0_3.tif
6728,../data/full_img_msk/img/img_zone27_0_3.tif
6729,../data/full_img_msk/img/img_zone27_0_3.tif
6730,../data/full_img_msk/img/img_zone27_0_3.tif
6731,../data/full_img_msk/img/img_zone27_0_3.tif
6732,../data/full_img_msk/img/img_zone27_0_3.tif
6733,../data/full_img_msk/img/img_zone27_0_3.tif
6734,../data/full_img_msk/img/img_zone27_0_3.tif
6735,../data/full_img_msk/img/img_zone27_0_3.tif
6736,../data/full_img_msk/img/img_zone27_0_3.tif
6737,../data/full_img_msk/img/img_zone27_0_3.tif
6738,../data/full_img_msk/img/img_zone27_0_3.tif
6739,../data/full_img_msk/img/img_zone27_0_3.tif
6740,../data/full_img_msk/img/img_zone27_0_3.tif
6741,../data/full_img_msk/img/img_zone27_0_3.tif
6742,../data/full_img_msk/img/img_zone27_0_3.tif
6743,../data/full_img_msk/img/img_zone27_0_3.tif
6748,../data/full_img_msk/img/img_zone27_0_3.tif
6749,../data/full_img_msk/img/img_zone27_0_3.tif
6750,../data/full_img_msk/img/img_zone27_0_3.tif
6751,../data/full_img_msk/img/img_zone27_0_3.tif
6752,../data/full_img_msk/img/img_zone27_0_3.tif
6753,../data/full_img_msk/img/img_zone27_0_3.tif
6754,../data/full_img_msk/img/img_zone27_0_3.tif
6755,../data/full_img_msk/img/img_zone27_0_3.tif
6756,../data/full_img_msk/img/img_zone27_0_3.tif
6757,../data/full_img_msk/img/img_zone27_0_3.tif
6758,../data/full_img_msk/img/img_zone27_0_3.tif
8094,../data/full_img_msk/img/img_zone27_1_0.tif
8099,../data/full_img_msk/img/img_zone27_1_0.tif
8100,../data/full_img_msk/img/img_zone27_1_0.tif
8102,../data/full_img_msk/img/img_zone27_1_0.tif
9551,../data/full_img_msk/img/img_zone28_0_0.tif
9552,../data/full_img_msk/img/img_zone28_0_0.tif
9553,../data/full_img_msk/img/img_zone28_0_0.tif
9554,../data/full_img_msk/img/img_zone28_0_0.tif
9555,../data/full_img_msk/img/img_zone28_0_0.tif
9556,../data/full_img_msk/img/img_zone28_0_0.tif
9557,../data/full_img_msk/img/img_zone28_0_0.tif
9558,../data/full_img_msk/img/img_zone28_0_0.tif
9559,../data/full_img_msk/img/img_zone28_0_0.tif
9568,../data/full_img_msk/img/img_zone28_0_0.tif
9573,../data/full_img_msk/img/img_zone28_0_0.tif
9581,../data/full_img_msk/img/img_zone28_0_0.tif
9584,../data/full_img_msk/img/img_zone28_0_0.tif
9588,../data/full_img_msk/img/img_zone28_0_0.tif
9653,../data/full_img_msk/img/img_zone28_0_0.tif
9654,../data/full_img_msk/img/img_zone28_0_0.tif
9655,../data/full_img_msk/img/img_zone28_0_0.tif
9656,../data/full_img_msk/img/img_zone28_0_0.tif
9657,../data/full_img_msk/img/img_zone28_0_0.tif
9658,../data/full_img_msk/img/img_zone28_0_0.tif
9474,../data/full_img_msk/img/img_zone28_0_1.tif
9475,../data/full_img_msk/img/img_zone28_0_1.tif
9476,../data/full_img_msk/img/img_zone28_0_1.tif
9477,../data/full_img_msk/img/img_zone28_0_1.tif
9478,../data/full_img_msk/img/img_zone28_0_1.tif
9479,../data/full_img_msk/img/img_zone28_0_1.tif
9480,../data/full_img_msk/img/img_zone28_0_1.tif
9481,../data/full_img_msk/img/img_zone28_0_1.tif
9482,../data/full_img_msk/img/img_zone28_0_1.tif
9483,../data/full_img_msk/img/img_zone28_0_1.tif
9484,../data/full_img_msk/img/img_zone28_0_1.tif
9485,../data/full_img_msk/img/img_zone28_0_1.tif
9486,../data/full_img_msk/img/img_zone28_0_1.tif
9487,../data/full_img_msk/img/img_zone28_0_1.tif
9488,../data/full_img_msk/img/img_zone28_0_1.tif
9491,../data/full_img_msk/img/img_zone28_0_1.tif
9492,../data/full_img_msk/img/img_zone28_0_1.tif
9494,../data/full_img_msk/img/img_zone28_0_1.tif
9495,../data/full_img_msk/img/img_zone28_0_1.tif
9496,../data/full_img_msk/img/img_zone28_0_1.tif
9537,../data/full_img_msk/img/img_zone28_0_1.tif
9538,../data/full_img_msk/img/img_zone28_0_1.tif
9539,../data/full_img_msk/img/img_zone28_0_1.tif
9540,../data/full_img_msk/img/img_zone28_0_1.tif
9541,../data/full_img_msk/img/img_zone28_0_1.tif
9542,../data/full_img_msk/img/img_zone28_0_1.tif
9543,../data/full_img_msk/img/img_zone28_0_1.tif
9544,../data/full_img_msk/img/img_zone28_0_1.tif
9545,../data/full_img_msk/img/img_zone28_0_1.tif
9546,../data/full_img_msk/img/img_zone28_0_1.tif
9547,../data/full_img_msk/img/img_zone28_0_1.tif
9560,../data/full_img_msk/img/img_zone28_0_1.tif
9562,../data/full_img_msk/img/img_zone28_0_1.tif
9563,../data/full_img_msk/img/img_zone28_0_1.tif
9565,../data/full_img_msk/img/img_zone28_0_1.tif
9566,../data/full_img_msk/img/img_zone28_0_1.tif
9567,../data/full_img_msk/img/img_zone28_0_1.tif
9569,../data/full_img_msk/img/img_zone28_0_1.tif
9570,../data/full_img_msk/img/img_zone28_0_1.tif
9571,../data/full_img_msk/img/img_zone28_0_1.tif
9572,../data/full_img_msk/img/img_zone28_0_1.tif
9574,../data/full_img_msk/img/img_zone28_0_1.tif
9575,../data/full_img_msk/img/img_zone28_0_1.tif
9576,../data/full_img_msk/img/img_zone28_0_1.tif
9577,../data/full_img_msk/img/img_zone28_0_1.tif
9578,../data/full_img_msk/img/img_zone28_0_1.tif
9579,../data/full_img_msk/img/img_zone28_0_1.tif
9582,../data/full_img_msk/img/img_zone28_0_1.tif
9583,../data/full_img_msk/img/img_zone28_0_1.tif
9589,../data/full_img_msk/img/img_zone28_0_1.tif
9590,../data/full_img_msk/img/img_zone28_0_1.tif
9591,../data/full_img_msk/img/img_zone28_0_1.tif
9592,../data/full_img_msk/img/img_zone28_0_1.tif
9593,../data/full_img_msk/img/img_zone28_0_1.tif
9594,../data/full_img_msk/img/img_zone28_0_1.tif
9595,../data/full_img_msk/img/img_zone28_0_1.tif
