mask_path,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
../data/patch128/msk/l123/zone147_2_2/msk_zone147_2_2_patch_26_43.tif,,,,3414.0,,,,,,,,2900.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone19_2_0/msk_zone19_2_0_patch_14_47.tif,,,,12430.0,,,,,,,,3954.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone45_0_1/msk_zone45_0_1_patch_45_73.tif,,,,,,,,,,16384.0,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone74_2_0/msk_zone74_2_0_patch_26_69.tif,731.0,,,,,,,,,,,7202.0,,,,,,,,,,5083.0,3368.0,,,
../data/patch128/msk/l123/zone19_2_0/msk_zone19_2_0_patch_6_58.tif,,,,,,,,,,,,,,,,2309.0,,,,,,,,,,
../data/patch128/msk/l123/zone59_1_1/msk_zone59_1_1_patch_58_14.tif,,,,,,,,,,,,,,16384.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone15_1_1/msk_zone15_1_1_patch_3_26.tif,,,,778.0,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone65_1_0/msk_zone65_1_0_patch_13_27.tif,,,,,,,,,,,,14242.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone44_4_3/msk_zone44_4_3_patch_65_53.tif,,,,,,,,,13633.0,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone164_0_0/msk_zone164_0_0_patch_16_25.tif,,,,,,,,,,,,,6512.0,,,,,,,,9415.0,,,,,
../data/patch128/msk/l123/zone41_1_0/msk_zone41_1_0_patch_0_41.tif,,,,,,,,,,,,,,,,,,,,,,,,16384.0,,
../data/patch128/msk/l123/zone76_0_1/msk_zone76_0_1_patch_37_7.tif,,,,,,,,,,,,627.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone74_2_0/msk_zone74_2_0_patch_7_70.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone56_0_0/msk_zone56_0_0_patch_16_22.tif,,,,,,,,,,,,16384.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone85_0_1/msk_zone85_0_1_patch_53_8.tif,,,,,,,,,,,,,16384.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone121_1_0/msk_zone121_1_0_patch_48_35.tif,,,,,,,,16384.0,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone121_1_0/msk_zone121_1_0_patch_12_22.tif,,,,,,,,16384.0,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone74_1_1/msk_zone74_1_1_patch_63_58.tif,7805.0,,,,,,,,,,,,,,,,8579.0,,,,,,,,,
../data/patch128/msk/l123/zone25_2_1/msk_zone25_2_1_patch_54_51.tif,,,,,,,,,,,,,16384.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone12_1_1/msk_zone12_1_1_patch_65_11.tif,,,,,,,,,,,,,,,,13421.0,,,,,,,,,,
../data/patch128/msk/l123/zone1_0_0/msk_zone1_0_0_patch_33_7.tif,,,,,,,13715.0,,,,,,,,,,,,,,,2669.0,,,,
../data/patch128/msk/l123/zone116_0_0/msk_zone116_0_0_patch_18_38.tif,,,,,,,,16306.0,,,,,,,,,,,,,,78.0,,,,
../data/patch128/msk/l123/zone28_0_1/msk_zone28_0_1_patch_43_56.tif,,,,,,,,,,,,,16384.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone164_0_0/msk_zone164_0_0_patch_13_20.tif,,,,,,,,,,,,,16213.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone164_0_0/msk_zone164_0_0_patch_14_24.tif,,,,,,,,,,,,,,,,,,,,,14768.0,,,,,
../data/patch128/msk/l123/zone12_1_1/msk_zone12_1_1_patch_56_13.tif,,,,,,,,,,,,,,,,,,,16384.0,,,,,,,
../data/patch128/msk/l123/zone22_0_0/msk_zone22_0_0_patch_12_26.tif,,,,,,,1595.0,,,,,,,,,,,,,,,392.0,,,,
../data/patch128/msk/l123/zone78_14_10/msk_zone78_14_10_patch_57_20.tif,,11745.0,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone16_0_1/msk_zone16_0_1_patch_5_0.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone54_0_1/msk_zone54_0_1_patch_45_24.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone17_0_2/msk_zone17_0_2_patch_24_17.tif,,,,,,5218.0,,,,,,,,,,,,,5825.0,,,5341.0,,,,
../data/patch128/msk/l123/zone28_1_1/msk_zone28_1_1_patch_19_42.tif,,,,,,,,,,,,,10282.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone44_4_3/msk_zone44_4_3_patch_51_53.tif,,,,,,,,,16384.0,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone75_2_3/msk_zone75_2_3_patch_47_69.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone28_0_1/msk_zone28_0_1_patch_18_13.tif,,,,,,,,,,,,,4553.0,,,,,,,,,2659.0,,,,
../data/patch128/msk/l123/zone74_1_2/msk_zone74_1_2_patch_44_66.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone12_3_3/msk_zone12_3_3_patch_25_11.tif,,,,,,,,,,,,,,,,13.0,16371.0,,,,,,,,,
../data/patch128/msk/l123/zone147_3_5/msk_zone147_3_5_patch_63_34.tif,,,,,,,,,,,16384.0,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone3_1_0/msk_zone3_1_0_patch_3_27.tif,,,,16306.0,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone143_0_0/msk_zone143_0_0_patch_23_25.tif,,,,,,,4875.0,,,,,,,11509.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone41_1_0/msk_zone41_1_0_patch_1_45.tif,,,,,,,,,,,,,,,,,,,,,,,,16384.0,,
../data/patch128/msk/l123/zone12_2_2/msk_zone12_2_2_patch_7_13.tif,16379.0,,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone147_4_5/msk_zone147_4_5_patch_44_11.tif,,,,246.0,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone28_0_1/msk_zone28_0_1_patch_29_35.tif,,,,,,,,,,,,,16384.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone136_1_0/msk_zone136_1_0_patch_38_48.tif,,,,,,,,,,,,16384.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone74_1_1/msk_zone74_1_1_patch_48_38.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone78_6_5/msk_zone78_6_5_patch_38_59.tif,,1487.0,,,,,,,,2387.0,,,,,,,,,,,,2588.0,,,,
../data/patch128/msk/l123/zone74_1_2/msk_zone74_1_2_patch_55_7.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone19_0_0/msk_zone19_0_0_patch_37_28.tif,,,,7320.0,,,,,,,,8753.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone28_0_1/msk_zone28_0_1_patch_55_21.tif,2563.0,,,,,,,,,,,,13821.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone45_0_2/msk_zone45_0_2_patch_33_30.tif,,,,,,,,,16161.0,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone171_1_1/msk_zone171_1_1_patch_13_24.tif,,,,,,,,,,,,14883.0,,,,,,,,,,676.0,,,,
../data/patch128/msk/l123/zone77_0_1/msk_zone77_0_1_patch_51_10.tif,,,,,,,,,,,,,,16384.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone7_0_1/msk_zone7_0_1_patch_23_7.tif,,,,,,,,,,,10517.0,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone147_4_4/msk_zone147_4_4_patch_6_30.tif,,,,,,,,,,,16291.0,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone133_0_0/msk_zone133_0_0_patch_17_15.tif,,,,,,,,,,,,,,16384.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone77_1_1/msk_zone77_1_1_patch_28_33.tif,,,,,,,,,,,,16384.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone65_1_0/msk_zone65_1_0_patch_2_20.tif,,,,,,,,,,,,,,,,,,,,,,3338.0,,,,
../data/patch128/msk/l123/zone51_1_1/msk_zone51_1_1_patch_19_45.tif,,,,,,,,,,,,,,15364.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone4_0_0/msk_zone4_0_0_patch_10_18.tif,,,,,,,,,,,,,,,,126.0,15505.0,,,,,,,,,
../data/patch128/msk/l123/zone68_1_0/msk_zone68_1_0_patch_47_23.tif,14723.0,,,118.0,,,,,,,,,,,,,,1543.0,,,,,,,,
../data/patch128/msk/l123/zone139_1_2/msk_zone139_1_2_patch_23_11.tif,,,,,,,,,,,,2478.0,,,,,,,13906.0,,,,,,,
../data/patch128/msk/l123/zone44_4_3/msk_zone44_4_3_patch_43_40.tif,,,,,,,,,10243.0,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone116_0_0/msk_zone116_0_0_patch_28_57.tif,,,,,,,,,,,,,,16384.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone38_0_0/msk_zone38_0_0_patch_8_11.tif,,,,,,,,,,,,,,,,,,,,,,,,16384.0,,
../data/patch128/msk/l123/zone37_0_0/msk_zone37_0_0_patch_21_25.tif,,,,,,,16384.0,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone68_1_0/msk_zone68_1_0_patch_21_10.tif,10283.0,,,,,,,,,,,,6101.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone74_1_2/msk_zone74_1_2_patch_47_70.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone171_1_1/msk_zone171_1_1_patch_2_13.tif,,,,,,,,,,,,12182.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone165_0_1/msk_zone165_0_1_patch_43_7.tif,,,,,,,,,,,,14956.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone143_0_0/msk_zone143_0_0_patch_24_23.tif,,,,,,,42.0,,,,,,,16342.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone85_0_1/msk_zone85_0_1_patch_55_18.tif,,,,,,,,,,,,,,,,,,,,,,4570.0,,,,
../data/patch128/msk/l123/zone102_1_0/msk_zone102_1_0_patch_26_36.tif,,,,,,,,,,,,,16384.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone78_7_6/msk_zone78_7_6_patch_17_21.tif,,16339.0,,,,,,,,,,,,,,,,,,,,45.0,,,,
../data/patch128/msk/l123/zone133_0_0/msk_zone133_0_0_patch_32_26.tif,,,,,,,16384.0,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone78_16_11/msk_zone78_16_11_patch_24_31.tif,,3822.0,,,,12562.0,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone113_0_0/msk_zone113_0_0_patch_21_18.tif,16120.0,,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone25_2_1/msk_zone25_2_1_patch_34_29.tif,,,,,,,,,,,,,16384.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone37_0_0/msk_zone37_0_0_patch_36_20.tif,,,,,,,16384.0,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone148_0_1/msk_zone148_0_1_patch_24_9.tif,,,,,,,16384.0,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone66_2_2/msk_zone66_2_2_patch_17_61.tif,,,,,,,,,,,,,,,,,,,,11588.0,,,4796.0,,,
../data/patch128/msk/l123/zone116_0_0/msk_zone116_0_0_patch_35_42.tif,,,,,,,,16202.0,,,,,,182.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone147_4_5/msk_zone147_4_5_patch_13_30.tif,,,,,,,,,,,,,,,,,,,,,,1328.0,,,,
../data/patch128/msk/l123/zone93_1_0/msk_zone93_1_0_patch_12_38.tif,,,,,,,7259.0,1414.0,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone12_3_2/msk_zone12_3_2_patch_53_72.tif,,,,,,475.0,,,,,,,,,,,15909.0,,,,,,,,,
../data/patch128/msk/l123/zone147_3_3/msk_zone147_3_3_patch_48_48.tif,,3492.0,,,,,,,,,12892.0,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone27_0_1/msk_zone27_0_1_patch_37_45.tif,,,,3240.0,,,,,,,,,,1969.0,,,,,3699.0,,,4610.0,,,,
../data/patch128/msk/l123/zone47_0_1/msk_zone47_0_1_patch_31_15.tif,,,,,,,,,,,,,,,,,,,16204.0,,,,,,,
../data/patch128/msk/l123/zone75_1_3/msk_zone75_1_3_patch_5_43.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone27_0_1/msk_zone27_0_1_patch_11_41.tif,,,,,,,16089.0,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone147_3_3/msk_zone147_3_3_patch_49_65.tif,,16384.0,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone12_3_3/msk_zone12_3_3_patch_33_27.tif,,,,7050.0,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone69_0_0/msk_zone69_0_0_patch_21_29.tif,,16384.0,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone165_1_0/msk_zone165_1_0_patch_13_37.tif,,,,,,,,,,,,,,16384.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone100_0_0/msk_zone100_0_0_patch_13_10.tif,,,,,,,16384.0,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone147_3_3/msk_zone147_3_3_patch_5_18.tif,,,,,,,,,,,,,,,,,,,13206.0,,,1834.0,,,,
../data/patch128/msk/l123/zone74_1_2/msk_zone74_1_2_patch_33_72.tif,,,,,,,,,,,,,,,,,14868.0,,,,,,,,,
../data/patch128/msk/l123/zone12_4_2/msk_zone12_4_2_patch_15_65.tif,,,,,,,16384.0,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone147_4_4/msk_zone147_4_4_patch_21_28.tif,,,,89.0,,,,,,,,,,,,,,,,,,16295.0,,,,
../data/patch128/msk/l123/zone96_1_1/msk_zone96_1_1_patch_50_41.tif,,,,,,,,,,,,9136.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone147_2_2/msk_zone147_2_2_patch_44_53.tif,,,,4717.0,,,,,,,,,,,,,,,9168.0,,,,,,,
../data/patch128/msk/l123/zone44_4_3/msk_zone44_4_3_patch_41_39.tif,,,,,,,,,2609.0,,,12653.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone74_2_1/msk_zone74_2_1_patch_7_69.tif,,,,,,,,,,,,,,,,,2428.0,,,,,,,,,
../data/patch128/msk/l123/zone170_3_4/msk_zone170_3_4_patch_73_20.tif,,,,,,,,,,,,,,,,,,14692.0,,,,,1692.0,,,
../data/patch128/msk/l123/zone76_0_1/msk_zone76_0_1_patch_49_67.tif,,,,,,,,,,,,,,,,,13052.0,,,,,,,,,
../data/patch128/msk/l123/zone97_0_0/msk_zone97_0_0_patch_10_30.tif,,,,,,,,,,,,,,,,10.0,,,,,,,,,,
../data/patch128/msk/l123/zone143_0_0/msk_zone143_0_0_patch_22_9.tif,,,,,,,6289.0,,,,,,,10095.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone170_3_4/msk_zone170_3_4_patch_61_52.tif,,,,,,,,,,,,,,,,,,,,,14050.0,,2334.0,,,
../data/patch128/msk/l123/zone47_1_0/msk_zone47_1_0_patch_2_37.tif,,,,,,,,,,,,,,,,,,,5249.0,,,,,152.0,,
../data/patch128/msk/l123/zone68_1_0/msk_zone68_1_0_patch_47_21.tif,15740.0,,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone78_5_5/msk_zone78_5_5_patch_51_7.tif,,1394.0,,,,,,,,,,753.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone133_0_0/msk_zone133_0_0_patch_19_30.tif,,,,,,,,,,,,,,14099.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone25_1_2/msk_zone25_1_2_patch_4_71.tif,,,,,,,,,,,,1849.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone77_0_0/msk_zone77_0_0_patch_60_58.tif,,,,,,,,,,,,,,,12210.0,,,,,,,,,,,
../data/patch128/msk/l123/zone102_1_0/msk_zone102_1_0_patch_5_16.tif,,,,,,,,,,,,,16384.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone139_1_2/msk_zone139_1_2_patch_48_21.tif,,,,,,,,,,,,15780.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone139_1_1/msk_zone139_1_1_patch_11_63.tif,,,,,,,,,,,,,,,,,,,16380.0,,,,,,,
../data/patch128/msk/l123/zone37_0_0/msk_zone37_0_0_patch_41_35.tif,,,,,,,16384.0,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone25_2_1/msk_zone25_2_1_patch_38_28.tif,,,,,,,,,,,,,12555.0,,,3829.0,,,,,,,,,,
../data/patch128/msk/l123/zone37_0_0/msk_zone37_0_0_patch_10_28.tif,,,,,,,16384.0,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone74_1_1/msk_zone74_1_1_patch_73_11.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone106_0_0/msk_zone106_0_0_patch_24_8.tif,,,,5955.0,,,,,,,,1025.0,,,,,,,,190.0,,,,,,
../data/patch128/msk/l123/zone121_1_0/msk_zone121_1_0_patch_28_47.tif,,,,,,,,,,,,,,,,,4671.0,,,,,,,,,
../data/patch128/msk/l123/zone102_0_1/msk_zone102_0_1_patch_15_18.tif,385.0,,,,,,,,,,,,15999.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone162_0_1/msk_zone162_0_1_patch_12_46.tif,12572.0,,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone74_1_2/msk_zone74_1_2_patch_51_11.tif,,,,5141.0,,,,,,,,,,,,,11243.0,,,,,,,,,
../data/patch128/msk/l123/zone162_1_2/msk_zone162_1_2_patch_6_16.tif,,,,,,,,,,,,,,3128.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone12_2_2/msk_zone12_2_2_patch_15_23.tif,,,,,,,,,,,587.0,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone19_1_0/msk_zone19_1_0_patch_61_44.tif,,,,4847.0,,,,,,,,,,,,11537.0,,,,,,,,,,
../data/patch128/msk/l123/zone78_10_7/msk_zone78_10_7_patch_5_72.tif,,,,,,,,,,,,,,,11228.0,,,,,,,,,,,
../data/patch128/msk/l123/zone85_0_1/msk_zone85_0_1_patch_44_33.tif,,,,,,,,,,,,,16384.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone54_0_1/msk_zone54_0_1_patch_20_41.tif,3445.0,,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone97_0_0/msk_zone97_0_0_patch_32_39.tif,,,,,,,,,,,,,,,,,,,,,,5152.0,,,,
../data/patch128/msk/l123/zone147_4_5/msk_zone147_4_5_patch_27_13.tif,,,,,,,,,,,16384.0,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone12_0_1/msk_zone12_0_1_patch_38_17.tif,,,,1706.0,,,,,,,,,,,,,,,,,,14678.0,,,,
../data/patch128/msk/l123/zone85_0_0/msk_zone85_0_0_patch_36_23.tif,,,,,,,,,,,,,10881.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone147_4_4/msk_zone147_4_4_patch_34_76.tif,,,,9376.0,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone78_8_6/msk_zone78_8_6_patch_26_74.tif,,8215.0,,,,,,,,,,7697.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone50_0_0/msk_zone50_0_0_patch_13_14.tif,,,,9566.0,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone158_0_0/msk_zone158_0_0_patch_29_32.tif,,,,,,9763.0,,,,,,,,,,,,,6621.0,,,,,,,
../data/patch128/msk/l123/zone15_0_1/msk_zone15_0_1_patch_45_14.tif,,,,775.0,,,,,,,,,,,,622.0,,,,,,,,,,
../data/patch128/msk/l123/zone69_0_0/msk_zone69_0_0_patch_28_22.tif,,10934.0,,,,,,,,,,4881.0,,,,,,,,,,569.0,,,,
../data/patch128/msk/l123/zone78_12_9/msk_zone78_12_9_patch_67_20.tif,,,,3117.0,,,,,,,,,,,,,,,,,,1069.0,,,,
../data/patch128/msk/l123/zone41_1_1/msk_zone41_1_1_patch_6_1.tif,,,,,,,,,,,,,,,,,,,,,161.0,,,16223.0,,
../data/patch128/msk/l123/zone54_0_1/msk_zone54_0_1_patch_34_32.tif,,,,2673.0,,,,,,,,,13711.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone154_0_0/msk_zone154_0_0_patch_24_30.tif,,,,,,,,,,,,,,,,,130.0,,,,,,,,,
../data/patch128/msk/l123/zone6_0_0/msk_zone6_0_0_patch_32_20.tif,,,,,,,,,,,,,,,,,,,,1239.0,,,,,,
../data/patch128/msk/l123/zone78_16_11/msk_zone78_16_11_patch_68_69.tif,,400.0,,,,,,,,,,,,,13332.0,,,,,,,,,,,
../data/patch128/msk/l123/zone5_0_0/msk_zone5_0_0_patch_33_47.tif,,,,,,,,,,,,,,,,,16037.0,,,,,,,,,
../data/patch128/msk/l123/zone139_1_1/msk_zone139_1_1_patch_7_44.tif,,13559.0,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone19_1_0/msk_zone19_1_0_patch_60_48.tif,,,,762.0,,,,,,,,12811.0,,,,,,,,,,2811.0,,,,
../data/patch128/msk/l123/zone17_0_2/msk_zone17_0_2_patch_45_34.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone28_0_1/msk_zone28_0_1_patch_28_12.tif,,,,,,,,,,,,,14185.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone12_3_3/msk_zone12_3_3_patch_33_8.tif,,,,8157.0,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone54_0_1/msk_zone54_0_1_patch_37_34.tif,,,,,,,,,,,,,16384.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone17_0_2/msk_zone17_0_2_patch_46_35.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone25_2_1/msk_zone25_2_1_patch_58_36.tif,,,,,,,,,,,,,,,,16384.0,,,,,,,,,,
../data/patch128/msk/l123/zone20_0_0/msk_zone20_0_0_patch_16_28.tif,3769.0,,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone74_1_2/msk_zone74_1_2_patch_14_43.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone85_0_1/msk_zone85_0_1_patch_40_39.tif,,,,,,,,,,,,,16384.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone85_0_1/msk_zone85_0_1_patch_25_38.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone47_0_1/msk_zone47_0_1_patch_34_50.tif,,,,,,,,,,,,,,,,,,,16384.0,,,,,,,
../data/patch128/msk/l123/zone7_0_1/msk_zone7_0_1_patch_26_7.tif,,,,,,,,,,,15881.0,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone52_0_0/msk_zone52_0_0_patch_25_18.tif,,,,,,,,,,,,,,,,322.0,,,,,,,,,,
../data/patch128/msk/l123/zone52_0_0/msk_zone52_0_0_patch_17_20.tif,,,,,,,,,,,,,,,,2169.0,,,,,,,,,,
../data/patch128/msk/l123/zone74_1_1/msk_zone74_1_1_patch_55_34.tif,,,,,,,8781.0,,,,,4783.0,,,,,2820.0,,,,,,,,,
../data/patch128/msk/l123/zone25_2_0/msk_zone25_2_0_patch_60_12.tif,,,,,,,,,,,,4498.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone54_0_1/msk_zone54_0_1_patch_57_21.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone74_1_2/msk_zone74_1_2_patch_52_26.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone147_3_3/msk_zone147_3_3_patch_35_38.tif,,16384.0,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone73_0_0/msk_zone73_0_0_patch_24_27.tif,,,,,,,,,,3955.0,,12429.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone147_4_4/msk_zone147_4_4_patch_21_72.tif,,,,16384.0,,,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone34_0_0/msk_zone34_0_0_patch_12_16.tif,,,,,,,16384.0,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone44_4_3/msk_zone44_4_3_patch_34_39.tif,,,,,,,,,14095.0,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone12_2_1/msk_zone12_2_1_patch_7_68.tif,567.0,,,,,,,,,,,,,,,,,,3537.0,,,5693.0,,,,
../data/patch128/msk/l123/zone75_2_3/msk_zone75_2_3_patch_62_38.tif,,,,,,,,,,,,,,,,,16384.0,,,,,,,,,
../data/patch128/msk/l123/zone30_1_1/msk_zone30_1_1_patch_25_26.tif,,,,,,,,,,,,,,16384.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone77_0_1/msk_zone77_0_1_patch_46_34.tif,,,,,,937.0,,,,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone155_1_0/msk_zone155_1_0_patch_5_35.tif,,,,4833.0,,,,,,,,,,,,11551.0,,,,,,,,,,
../data/patch128/msk/l123/zone47_0_1/msk_zone47_0_1_patch_27_46.tif,,,,,,,,,,,,,,,,,,,16384.0,,,,,,,
../data/patch128/msk/l123/zone96_0_0/msk_zone96_0_0_patch_40_29.tif,,,,,,,,,,,,,,7829.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone25_3_0/msk_zone25_3_0_patch_5_33.tif,,,,,,,,,,,,,8830.0,,,,,,,,,,,,,
../data/patch128/msk/l123/zone17_0_0/msk_zone17_0_0_patch_47_45.tif,,,,,,,,,,,,,,,,,9674.0,,,,,,,,,
../data/patch128/msk/l123/zone145_1_0/msk_zone145_1_0_patch_22_28.tif,,,,6111.0,,,,,,,,,,,,,,,,,10273.0,,,,,
../data/patch128/msk/l123/zone44_4_3/msk_zone44_4_3_patch_36_41.tif,,,,,,,,,6666.0,,,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone25_3_0/msk_zone25_3_0_patch_1_34.tif,,,,,,,,,,,,,706.0,15678.0,,,,,,,,,,,,
../data/patch128/msk/l123/zone47_0_0/msk_zone47_0_0_patch_43_40.tif,,,,,,,,,,,,,,,,,,,,15739.0,,,,,645.0,
../data/patch128/msk/l123/zone136_1_1/msk_zone136_1_1_patch_65_61.tif,,,,,,,,,,,,509.0,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone147_4_4/msk_zone147_4_4_patch_20_63.tif,,,,,,,,,,,16384.0,,,,,,,,,,,,,,,
../data/patch128/msk/l123/zone139_1_1/msk_zone139_1_1_patch_46_53.tif,,16384.0,,,,,,,,,,,,,,,,,,,,,,,,
